Ref Des,Manufacturer,Part Number,Description,DNP,QAF,Currency,Lead Time
D37,Nexperia,PESD2ETH1G-T,"DIO ESD BI,24Vrw,@2.3A,2pF,30kV,2x,PESD2ETH1G-T,SOT23,NXPRIA",DNP,3.4. Com Ethernet Basis,EUR,
D84,Nexperia,BAT854AW-Q,"DIO SH CA,40V,200mA,2x,BAT854AW-Q,SOT323 (SC70),NXPRIA",,3.4. Com Ethernet Basis,EUR,
L10,Bourns,SRP2010TMA-R24M,"IND PWR,0.24uH,20%,7.7Asat,6.5Arms,20.5mohm,2x1.6x0.8mm,SRP2010TMA-R24M,BOURN",,3.4. Com Ethernet Basis,EUR,
L11,Murata,BLM18PG121SH1*,"IND FB ML,120Rohm@100MHz,2Arms,50mohm,0603,BLM18PG121SH1*,MUR",,3.4. Com Ethernet Basis,JPY,
L12,Murata,BLM18PG121SH1*,"IND FB ML,120Rohm@100MHz,2Arms,50mohm,0603,BLM18PG121SH1*,MUR",,3.4. Com Ethernet Basis,JPY,
L13,Murata,BLM18PG121SH1*,"IND FB ML,120Rohm@100MHz,2Arms,50mohm,0603,BLM18PG121SH1*,MUR",,3.4. Com Ethernet Basis,JPY,
L14,Murata,BLM18PG121SH1*,"IND FB ML,120Rohm@100MHz,2Arms,50mohm,0603,BLM18PG121SH1*,MUR",,3.4. Com Ethernet Basis,JPY,
L15,Murata,BLM18PG121SH1*,"IND FB ML,120Rohm@100MHz,2Arms,50mohm,0603,BLM18PG121SH1*,MUR",,3.4. Com Ethernet Basis,JPY,
L16,Murata,BLM18PG121SH1*,"IND FB ML,120Rohm@100MHz,2Arms,50mohm,0603,BLM18PG121SH1*,MUR",,3.4. Com Ethernet Basis,JPY,
L17,Murata,BLM18PG121SH1*,"IND FB ML,120Rohm@100MHz,2Arms,50mohm,0603,BLM18PG121SH1*,MUR",,3.4. Com Ethernet Basis,JPY,
L22,Bourns,SRF3225TABM-201Y,"IND CMC,200uH,-10/30%,70mArms,5.5Rohm,3.3x2.5x2.5mm,SRF3225TABM-201Y,BOURN",,3.4. Com Ethernet Basis,EUR,
L24,Bourns,SRF3225TABM-201Y,"IND CMC,200uH,-10/30%,70mArms,5.5Rohm,3.3x2.5x2.5mm,SRF3225TABM-201Y,BOURN",,3.4. Com Ethernet Basis,EUR,
R30,Yageo,AC0603F*-**100KL,"RES TK,100Kohm,1%,100ppm/C,1/10W,0603,AC0603F*-**100KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R31,Yageo,AC0402J*-**0RL,"RES JP,0Rohm,1A,0402,AC0402J*-**0RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R32,Yageo,AC0402J*-**0RL,"RES JP,0Rohm,1A,0402,AC0402J*-**0RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R68,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R69,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R70,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R71,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R72,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R73,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R74,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R75,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R76,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R77,Yageo,AC0402F*-*W10KL,"RES TK,10Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R90,Yageo,AC0402F*-*W33RL,"RES TK,33Rohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W33RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R91,Yageo,AC0402F*-*W33RL,"RES TK,33Rohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W33RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R92,Yageo,AC0402F*-*W33RL,"RES TK,33Rohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W33RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R93,Yageo,AC0402F*-*W33RL,"RES TK,33Rohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W33RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R94,Yageo,AC0402F*-*W33RL,"RES TK,33Rohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W33RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R95,Yageo,AC0402F*-*W10RL,"RES TK,10Rohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R96,Yageo,AC0402F*-*W10RL,"RES TK,10Rohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W10RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R97,Yageo,AC0402F*-*W49R9L,"RES TK,49.9Rohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W49R9L,YAGEO",,3.4. Com Ethernet Basis,EUR,
R98,Yageo,AC0402F*-*W49R9L,"RES TK,49.9Rohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W49R9L,YAGEO",,3.4. Com Ethernet Basis,EUR,
R110,Yageo,AC1206J*-**0RL,"RES JP,0Rohm,2A,1206,AC1206J*-**0RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R111,Yageo,AC1206J*-**0RL,"RES JP,0Rohm,2A,1206,AC1206J*-**0RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R115,Yageo,AC0603F*-**100KL,"RES TK,100Kohm,1%,100ppm/C,1/10W,0603,AC0603F*-**100KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R116,Yageo,AC0603F*-**100KL,"RES TK,100Kohm,1%,100ppm/C,1/10W,0603,AC0603F*-**100KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R118,Yageo,AC0603F*-**100KL,"RES TK,100Kohm,1%,100ppm/C,1/10W,0603,AC0603F*-**100KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R128,Yageo,AC0402F*-*W4K53L,"RES TK,4.53Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W4K53L,YAGEO",,3.4. Com Ethernet Basis,EUR,
R129,Yageo,AC0402F*-*W6K04L,"RES TK,6.04Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W6K04L,YAGEO",,3.4. Com Ethernet Basis,EUR,
R130,Yageo,AC0402F*-*W4K7L,"RES TK,4.7Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W4K7L,YAGEO",,3.4. Com Ethernet Basis,EUR,
R144,Yageo,AC0402J*-**0RL,"RES JP,0Rohm,1A,0402,AC0402J*-**0RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R165,Yageo,AC0402F*-*W39KL,"RES TK,39Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W39KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R166,Yageo,AC0402F*-*W13KL,"RES TK,13Kohm,1%,100ppm/C,1/8W,0402,AC0402F*-*W13KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R169,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,3.4. Com Ethernet Basis,EUR,
R170,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",DNP,3.4. Com Ethernet Basis,EUR,
R171,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",DNP,3.4. Com Ethernet Basis,EUR,
R172,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",DNP,3.4. Com Ethernet Basis,EUR,
R173,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,3.4. Com Ethernet Basis,EUR,
R174,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",DNP,3.4. Com Ethernet Basis,EUR,
R175,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",DNP,3.4. Com Ethernet Basis,EUR,
R176,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,3.4. Com Ethernet Basis,EUR,
R177,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",DNP,3.4. Com Ethernet Basis,EUR,
R178,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,3.4. Com Ethernet Basis,EUR,
R179,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,3.4. Com Ethernet Basis,EUR,
R180,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,3.4. Com Ethernet Basis,EUR,
R181,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,3.4. Com Ethernet Basis,EUR,
R182,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",DNP,3.4. Com Ethernet Basis,EUR,
R183,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",DNP,3.4. Com Ethernet Basis,EUR,
R184,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",DNP,3.4. Com Ethernet Basis,EUR,
R185,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",DNP,3.4. Com Ethernet Basis,EUR,
R186,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",,3.4. Com Ethernet Basis,EUR,
R227,Yageo,AC1206F*-*W499RL,"RES TK,499Rohm,1%,100ppm/C,1/4W,1206,AC1206F*-*W499RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R228,Yageo,AC1206F*-*W499RL,"RES TK,499Rohm,1%,100ppm/C,1/4W,1206,AC1206F*-*W499RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R229,Yageo,AC1206F*-*W499RL,"RES TK,499Rohm,1%,100ppm/C,1/4W,1206,AC1206F*-*W499RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R230,Yageo,AC1206F*-*W499RL,"RES TK,499Rohm,1%,100ppm/C,1/4W,1206,AC1206F*-*W499RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R233,Yageo,AC1206F*-*W499RL,"RES TK,499Rohm,1%,100ppm/C,1/4W,1206,AC1206F*-*W499RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R234,Yageo,AC1206F*-*W499RL,"RES TK,499Rohm,1%,100ppm/C,1/4W,1206,AC1206F*-*W499RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R245,YAGEO Corporation,AC0402J*-*W100KL,"RES TK,100Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W100KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R495,YAGEO Corporation,AC0402J*-*W100KL,"RES TK,100Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W100KL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R496,YAGEO Corporation,AC0402JR-7W4K7L,"RES TK,4.7Kohm,5%,100ppm/C,1/8W,0402,AC0402J*-*W4K7L,YAGEO",DNP,3.4. Com Ethernet Basis,EUR,
R502,Yageo,AC1206F*-*W499RL,"RES TK,499Rohm,1%,100ppm/C,1/4W,1206,AC1206F*-*W499RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
R979,Yageo,AC1206F*-*W499RL,"RES TK,499Rohm,1%,100ppm/C,1/4W,1206,AC1206F*-*W499RL,YAGEO",,3.4. Com Ethernet Basis,EUR,
U5,Broadcom,BCM89599,Broadcom Scorpio 3 Ethernet switch,,3.4. Com Ethernet Basis,USD,
U8,Texas Instruments,TPS62816QWRWYRQ1,"TPS62816-Q1 2.7-V to 6-V, 6-A Automotive Step-Down Converter",,3.4. Com Ethernet Basis,USD,
U9,Macronix,MX25L12833FM2R-10G-TB,IC FLASH 128MBIT SPI/QUAD 8SOP A,,3.4. Com Ethernet Basis,USD,
U10,TDK,ACT1210G-800-2P-TL10,"IND CMC ETH GB,80UH,70MA,2LN,3.8KOHM,TDK",,3.4. Com Ethernet Basis,EUR,
U104,TDK,ACT1210G-800-2P-TL10,"IND CMC ETH GB,80UH,70MA,2LN,3.8KOHM,TDK",DNP,3.4. Com Ethernet Basis,EUR,
W2,Rosenberger,E6S20A-40MT5-Y,CONN H-MTD HOR Horizontal,,3.4. Com Ethernet Basis,EUR,
X1,Daishinku,DSX211SH-25.000M/1ZZNAE25000CE0C,"RSN CRY,25MHz,F-30/+30ppm,T-50/+50ppm,10pF,DSX211SH-25.000M/1ZZNAE25000CE0C,2.0x1.6-4,CUSTOM,KDS",,3.4. Com Ethernet Basis,EUR,
C377,Kemet,C0603C223K1RAC3***,"CAP CE,22nF,10%,100V,X7R,0603,C0603C223K1RAC3***,KEMET",DNP,3.4. Com Ethernet OBD,EUR,
C378,Kemet,C0603C223K1RAC3***,"CAP CE,22nF,10%,100V,X7R,0603,C0603C223K1RAC3***,KEMET",DNP,3.4. Com Ethernet OBD,EUR,
C380,Murata Manufacturing Co Ltd,GCM21BR72A223KA37*,"CAP CE,22nF,15%,100V,X7R,0805,GCM21BR72A223KA37*,MUR",,3.4. Com Ethernet OBD,EUR,
C381,Murata Manufacturing Co Ltd,GCM21BR72A223KA37*,"CAP CE,22nF,15%,100V,X7R,0805,GCM21BR72A223KA37*,MUR",,3.4. Com Ethernet OBD,EUR,
C386,Murata Manufacturing Co Ltd,GCM21BR72A223KA37*,"CAP CE,22nF,15%,100V,X7R,0805,GCM21BR72A223KA37*,MUR",,3.4. Com Ethernet OBD,EUR,
C387,Murata Manufacturing Co Ltd,GCM21BR72A223KA37*,"CAP CE,22nF,15%,100V,X7R,0805,GCM21BR72A223KA37*,MUR",,3.4. Com Ethernet OBD,EUR,
C388,Kemet,C0805V223KCRAC3***,"CAP CE,22nF,10%,500V,X7R,0805,C0805V223KCRAC3***,KEMET",,3.4. Com Ethernet OBD,USD,
C389,Kemet,C0805V223KCRAC3***,"CAP CE,22nF,10%,500V,X7R,0805,C0805V223KCRAC3***,KEMET",,3.4. Com Ethernet OBD,USD,
C394,Kemet,C0805V223KCRAC3***,"CAP CE,22nF,10%,500V,X7R,0805,C0805V223KCRAC3***,KEMET",,3.4. Com Ethernet OBD,USD,
C395,Kemet,C0805V223KCRAC3***,"CAP CE,22nF,10%,500V,X7R,0805,C0805V223KCRAC3***,KEMET",,3.4. Com Ethernet OBD,USD,
D85,Nexperia,NUP1301-Q,"DIO ESD R2R,80Vrw,100Vbrmin,20Vcl@11A,0.75pF,30kV,1x,NUP1301-Q,SOT23,NXPRIA",,3.4. Com Ethernet OBD,EUR,
D86,Nexperia,NUP1301-Q,"DIO ESD R2R,80Vrw,100Vbrmin,20Vcl@11A,0.75pF,30kV,1x,NUP1301-Q,SOT23,NXPRIA",,3.4. Com Ethernet OBD,EUR,
D91,Nexperia,NUP1301-Q,"DIO ESD R2R,80Vrw,100Vbrmin,20Vcl@11A,0.75pF,30kV,1x,NUP1301-Q,SOT23,NXPRIA",,3.4. Com Ethernet OBD,EUR,
D92,Nexperia,NUP1301-Q,"DIO ESD R2R,80Vrw,100Vbrmin,20Vcl@11A,0.75pF,30kV,1x,NUP1301-Q,SOT23,NXPRIA",,3.4. Com Ethernet OBD,EUR,
L25,Bourns,SRF3225TABR-201Y,"IND CMC ETH,200uH,-10/30%,70mArms@20C,5.5Rohm,3.2x2.5x2.5mm,1210,CUSTOM,SRF3225TABR-201Y,BOURN",,3.4. Com Ethernet OBD,EUR,
L36,Bourns,SRF3225TABR-201Y,"IND CMC ETH,200uH,-10/30%,70mArms@20C,5.5Rohm,3.2x2.5x2.5mm,1210,CUSTOM,SRF3225TABR-201Y,BOURN",,3.4. Com Ethernet OBD,EUR,
R237,Yageo,AC0603F*-*W499RL,"RES TK,499Rohm,1%,100ppm/C,1/5W,0603,AC0603F*-*W499RL,YAGEO",,3.4. Com Ethernet OBD,EUR,
R238,Yageo,AC0603F*-*W499RL,"RES TK,499Rohm,1%,100ppm/C,1/5W,0603,AC0603F*-*W499RL,YAGEO",,3.4. Com Ethernet OBD,EUR,
R243,Yageo,AC0603F*-*W499RL,"RES TK,499Rohm,1%,100ppm/C,1/5W,0603,AC0603F*-*W499RL,YAGEO",,3.4. Com Ethernet OBD,EUR,
R244,Yageo,AC0603F*-*W499RL,"RES TK,499Rohm,1%,100ppm/C,1/5W,0603,AC0603F*-*W499RL,YAGEO",,3.4. Com Ethernet OBD,EUR,
C335,Murata Manufacturing Co Ltd,GCM21BR72A104KA37*,"CAP CE,100nF,15%,100V,X7R,0805,GCM21BR72A104KA37*,MUR",,3.4. Com Ethernet Upgrade,EUR,
C336,Murata Manufacturing Co Ltd,GCM21BR72A104KA37*,"CAP CE,100nF,15%,100V,X7R,0805,GCM21BR72A104KA37*,MUR",,3.4. Com Ethernet Upgrade,EUR,
C341,Murata Manufacturing Co Ltd,GCM21B7U2E472JX03*,"CAP CE,4.7nF,5%,250V,U2J,0805,GCM21B7U2E472JX03*,MUR",,3.4. Com Ethernet Upgrade,EUR,
D14,Nexperia,PESD2ETH1G-T,"DIO ESD BI,24Vrw,@2.3A,2pF,30kV,2x,PESD2ETH1G-T,SOT23,NXPRIA",DNP,3.4. Com Ethernet Upgrade,EUR,
L9,TDK-EPC,ACT1210E-241-2P-**00,"IND CMC ETH,240uH,-25/50%,70mArms@25C,4.1Rohm,3.9x2.5x2.5mm,1210,ACT1210E-241-2P-**00,TDK-EPC",,3.4. Com Ethernet Upgrade,EUR,
R117,Yageo,AC0603F*-**100KL,"RES TK,100Kohm,1%,100ppm/C,1/10W,0603,AC0603F*-**100KL,YAGEO",,3.4. Com Ethernet Upgrade,EUR,
R231,Yageo,AC1206F*-*W49R9L,"RES TK,49.9Rohm,1%,100ppm/C,1/2W,1206,AC1206F*-*W49R9L,YAGEO",,3.4. Com Ethernet Upgrade,EUR,
R232,Yageo,AC1206F*-*W49R9L,"RES TK,49.9Rohm,1%,100ppm/C,1/2W,1206,AC1206F*-*W49R9L,YAGEO",,3.4. Com Ethernet Upgrade,EUR,
R690,Yageo,AC0805J*-**0RL,"RES JP,0Rohm,2A,0805,AC0805J*-**0RL,YAGEO",,3.4. Com Ethernet Upgrade,EUR,
C19,Murata,GCM155R71C224KE02*,"CAP CE,220nF,10%,16V,X7R,0402,GCM155R71C224KE02*,MUR",,4.0. FC eFuses Basis,USD,
C20,Murata,GCM155R71C224KE02*,"CAP CE,220nF,10%,16V,X7R,0402,GCM155R71C224KE02*,MUR",,4.0. FC eFuses Basis,USD,
C21,Murata,GCM155R71C224KE02*,"CAP CE,220nF,10%,16V,X7R,0402,GCM155R71C224KE02*,MUR",,4.0. FC eFuses Basis,USD,
C22,Murata,GCM155R71C224KE02*,"CAP CE,220nF,10%,16V,X7R,0402,GCM155R71C224KE02*,MUR",,4.0. FC eFuses Basis,USD,
C24,Murata,GCM155R71C224KE02*,"CAP CE,220nF,10%,16V,X7R,0402,GCM155R71C224KE02*,MUR",,4.0. FC eFuses Basis,USD,
C25,Murata,GCM155R71C224KE02*,"CAP CE,220nF,10%,16V,X7R,0402,GCM155R71C224KE02*,MUR",,4.0. FC eFuses Basis,USD,
C89,Murata,GCM155R71H222KA37D,"CAP CE,2.2nF,10%,50V,X7R,0402,GCM155R71H222KA37*,MUR",,4.0. FC eFuses Basis,EUR,
C331,Murata,GCM155R71H222KA37D,"CAP CE,2.2nF,10%,50V,X7R,0402,GCM155R71H222KA37*,MUR",,4.0. FC eFuses Basis,EUR,
C332,Murata,GCM155R71H222KA37D,"CAP CE,2.2nF,10%,50V,X7R,0402,GCM155R71H222KA37*,MUR",,4.0. FC eFuses Basis,EUR,
C508,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C509,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C510,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C511,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C513,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C515,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C516,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C519,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C636,Murata,GCM155R71H103KA55*,"CAP CE,10nF,10%,50V,X7R,0402,GCM155R71H103KA55*,MUR",,4.0. FC eFuses Basis,JPY,
C707,Murata,GCM155R71H222KA37D,"CAP CE,2.2nF,10%,50V,X7R,0402,GCM155R71H222KA37*,MUR",,4.0. FC eFuses Basis,EUR,
C817,Murata,GCJ21BR72A104KA01*,"CAP CE ST,100nF,10%,100V,X7R,0805,GCJ21BR72A104KA01*,MUR",,4.0. FC eFuses Basis,EUR,
C820,Samwha,CQ2012X7R105K500A*E,"CAP CE ST,1uF,10%,50V,X7R,0805,CQ2012X7R105K500A*E,SAMWH",,4.0. FC eFuses Basis,EUR,
C823,Murata,GCM188R72A223KA37*,"CAP CE,22nF,10%,100V,X7R,0603,GCM188R72A223KA37*,MUR",,4.0. FC eFuses Basis,EUR,
C824,Murata,GCM188R72A223KA37*,"CAP CE,22nF,10%,100V,X7R,0603,GCM188R72A223KA37*,MUR",,4.0. FC eFuses Basis,EUR,
C887,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C891,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C894,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C896,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C901,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C902,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C903,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C906,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C908,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C909,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C910,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C911,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C912,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C913,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C914,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C916,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C917,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C918,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
C919,Samwha,CQ1608X7R104K500A*B,"CAP CE ST,100nF,10%,50V,X7R,0603,CQ1608X7R104K500A*B,SAMWH",,4.0. FC eFuses Basis,USD,
